neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,first_review,review_scores_rating,amnt_self_checkin,amnt_instant_book,amnt_kitchen,amnt_hair_dryer,amnt_free_parking,amnt_wifi,amnt_private_bathroom,amnt_bbq_grill,amnt_washer,amnt_pets_allowed,amnt_clothes_dryer,amnt_heating,amnt_air_conditioning,amnt_workspace,amnt_iron,amnt_pool,amnt_bathtub,amnt_ev_charger,amnt_crib,amnt_king_bed,amnt_gym,amnt_breakfast,amnt_fireplace,amnt_smoking_allowed,amnt_waterfront,amnt_smoke_alarm,amnt_carbon_monoxide_alarm
Kita Ku,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,7845.0,16,2024-07-16,4.5,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,10093.0,48,2024-05-29,4.69,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Toshima Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,14143.0,24,2024-05-29,5.0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0
Toshima Ku,Entire rental unit,Entire home/apt,6,1.0,1.0,3.0,11979.0,1,2025-06-03,5.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,15206.0,5,2024-10-12,4.0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koto Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,6786.0,13,2024-10-14,4.77,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Taito Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,7760.0,33,2024-06-20,4.42,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Setagaya Ku,Entire rental unit,Entire home/apt,12,1.0,2.0,6.0,15065.0,15,2024-05-28,4.73,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
Toshima Ku,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,8412.0,37,2024-05-17,4.62,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,24890.0,21,2024-10-22,4.86,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
Sumida Ku,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,16768.0,22,2024-07-17,4.91,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
Edogawa Ku,Entire rental unit,Entire home/apt,10,1.0,2.0,5.0,19572.0,28,2024-08-11,4.75,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
Setagaya Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,9976.0,14,2024-07-24,4.57,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Setagaya Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,9976.0,24,2024-07-07,4.5,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Taito Ku,Entire home,Entire home/apt,8,1.0,3.0,4.0,21384.0,26,2024-05-26,4.85,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Minato Ku,Entire rental unit,Entire home/apt,3,1.0,1.0,0.0,25655.0,26,2024-06-29,4.69,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Itabashi Ku,Entire rental unit,Entire home/apt,10,1.0,2.0,5.0,15840.0,25,2024-06-22,4.92,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
